event_date,event_name,device_category,traffic_source,item_category,event_count,unique_users,total_revenue
2021-01-19,view_item,mobile,direct,Toys,4,2,0
2021-01-19,view_item,mobile,social,Apparel,18,8,0
2021-01-19,view_item,mobile,organic,Toys,20,9,0
2021-01-19,view_item,mobile,email,Electronics,12,6,0
2021-01-19,view_item,mobile,email,Books,8,3,0
2021-01-19,view_item,tablet,google,Sports,24,9,0
2021-01-19,view_item,tablet,direct,Home,33,18,0
2021-01-19,add_to_cart,desktop,google,Home,6,4,0
2021-01-19,add_to_cart,desktop,google,Toys,11,6,0
2021-01-19,add_to_cart,desktop,direct,Toys,37,19,0
2021-01-19,add_to_cart,desktop,organic,Apparel,11,7,0
2021-01-19,add_to_cart,desktop,email,Sports,4,2,0
2021-01-19,add_to_cart,mobile,google,Beauty,17,9,0
2021-01-19,add_to_cart,mobile,organic,Electronics,23,11,0
2021-01-19,add_to_cart,mobile,organic,Home,3,2,0
2021-01-19,add_to_cart,tablet,google,Electronics,27,13,0
2021-01-19,add_to_cart,tablet,google,Sports,96,61,0
2021-01-19,begin_checkout,mobile,direct,Home,7,5,0
2021-01-19,begin_checkout,mobile,social,Beauty,4,3,0
2021-01-19,begin_checkout,mobile,email,Electronics,7,4,0
2021-01-19,begin_checkout,tablet,direct,Toys,10,7,0
2021-01-19,purchase,tablet,social,Apparel,1,1,99.64
2021-01-20,page_view,desktop,google,Apparel,46,15,0
2021-01-20,page_view,desktop,google,Electronics,63,22,0
2021-01-20,page_view,desktop,google,Home,31,9,0
2021-01-20,page_view,desktop,google,Sports,65,17,0
2021-01-20,page_view,desktop,google,Books,71,18,0
2021-01-20,page_view,desktop,google,Beauty,242,83,0
2021-01-20,page_view,desktop,google,Toys,72,27,0
2021-01-20,page_view,desktop,direct,Apparel,45,13,0
2021-01-20,page_view,desktop,direct,Sports,22,7,0
2021-01-20,page_view,desktop,direct,Books,57,14,0
2021-01-20,page_view,desktop,direct,Beauty,238,68,0
2021-01-20,page_view,desktop,direct,Toys,53,15,0
2021-01-20,page_view,desktop,social,Electronics,16,6,0
2021-01-20,page_view,desktop,social,Home,12,4,0
2021-01-20,page_view,desktop,social,Sports,8,2,0
2021-01-20,page_view,desktop,social,Books,18,5,0
2021-01-20,page_view,desktop,social,Beauty,29,10,0
2021-01-20,page_view,desktop,organic,Electronics,7,2,0
2021-01-20,page_view,desktop,organic,Home,16,3,0
2021-01-20,page_view,desktop,organic,Books,75,16,0
2021-01-20,page_view,desktop,organic,Toys,12,3,0
2021-01-20,page_view,desktop,email,Apparel,76,20,0
2021-01-20,page_view,desktop,email,Electronics,45,14,0
2021-01-20,page_view,desktop,email,Sports,8,2,0
2021-01-20,page_view,desktop,email,Toys,31,11,0
2021-01-20,page_view,mobile,google,Apparel,127,49,0
2021-01-20,page_view,mobile,google,Sports,316,100,0
2021-01-20,page_view,mobile,google,Books,391,103,0
2021-01-20,page_view,mobile,google,Toys,35,9,0
2021-01-20,page_view,mobile,direct,Beauty,11,4,0
2021-01-20,page_view,mobile,social,Apparel,135,41,0
2021-01-20,page_view,mobile,social,Electronics,24,7,0
2021-01-20,page_view,mobile,social,Books,23,6,0
2021-01-20,page_view,mobile,social,Beauty,16,6,0
2021-01-20,page_view,mobile,social,Toys,12,4,0
2021-01-20,page_view,mobile,organic,Sports,77,27,0
2021-01-20,page_view,mobile,organic,Books,26,10,0
2021-01-20,page_view,mobile,organic,Beauty,20,7,0
2021-01-20,page_view,mobile,email,Electronics,91,36,0
2021-01-20,page_view,mobile,email,Home,46,11,0
2021-01-20,page_view,tablet,google,Apparel,128,39,0
2021-01-20,page_view,tablet,google,Electronics,138,46,0
2021-01-20,page_view,tablet,google,Home,34,11,0
2021-01-20,page_view,tablet,google,Toys,283,67,0
2021-01-20,page_view,tablet,social,Books,286,111,0
2021-01-20,page_view,tablet,organic,Electronics,112,40,0
2021-01-20,page_view,tablet,organic,Beauty,69,24,0
2021-01-20,page_view,tablet,organic,Toys,178,40,0
2021-01-20,page_view,tablet,email,Sports,13,5,0
2021-01-20,page_view,tablet,email,Beauty,6,2,0
2021-01-20,view_item,desktop,google,Apparel,16,9,0
2021-01-20,view_item,desktop,google,Home,30,15,0
2021-01-20,view_item,desktop,google,Sports,18,9,0
2021-01-20,view_item,desktop,direct,Home,12,5,0
2021-01-20,view_item,desktop,direct,Books,5,2,0
2021-01-20,view_item,desktop,direct,Beauty,67,30,0
2021-01-20,view_item,desktop,social,Apparel,64,28,0
2021-01-20,view_item,desktop,social,Toys,28,11,0
2021-01-20,view_item,desktop,organic,Home,194,103,0
2021-01-20,view_item,desktop,organic,Beauty,38,15,0
2021-01-20,view_item,desktop,organic,Toys,61,32,0
2021-01-20,view_item,desktop,email,Beauty,43,21,0
2021-01-20,view_item,mobile,google,Toys,506,255,0
2021-01-20,view_item,mobile,direct,Home,32,14,0
2021-01-20,view_item,mobile,direct,Beauty,79,34,0
2021-01-20,view_item,mobile,social,Home,26,11,0
2021-01-20,view_item,mobile,social,Sports,12,5,0
2021-01-20,view_item,mobile,social,Beauty,6,3,0
2021-01-20,view_item,mobile,organic,Apparel,54,26,0
2021-01-20,view_item,mobile,organic,Books,78,42,0
2021-01-20,view_item,tablet,google,Apparel,121,58,0
2021-01-20,view_item,tablet,google,Home,168,80,0
2021-01-20,view_item,tablet,google,Books,47,24,0
2021-01-20,view_item,tablet,google,Toys,33,15,0
2021-01-20,view_item,tablet,direct,Books,131,51,0
2021-01-20,view_item,tablet,direct,Beauty,110,46,0
2021-01-20,view_item,tablet,social,Apparel,79,29,0
2021-01-20,view_item,tablet,organic,Sports,23,11,0
2021-01-20,view_item,tablet,organic,Books,17,9,0
2021-01-20,add_to_cart,desktop,google,Home,10,6,0
2021-01-20,add_to_cart,desktop,google,Sports,24,15,0
2021-01-20,add_to_cart,desktop,social,Apparel,24,14,0
2021-01-20,add_to_cart,desktop,social,Toys,21,10,0
2021-01-20,add_to_cart,desktop,organic,Sports,42,27,0
2021-01-20,add_to_cart,mobile,google,Home,35,22,0
2021-01-20,add_to_cart,tablet,google,Beauty,44,26,0
2021-01-20,begin_checkout,desktop,direct,Electronics,8,6,0
2021-01-20,begin_checkout,desktop,direct,Toys,5,3,0
2021-01-20,begin_checkout,desktop,email,Apparel,8,6,0
2021-01-20,purchase,desktop,google,Apparel,10,8,730.02
2021-01-20,purchase,desktop,google,Home,14,13,707.5
2021-01-20,purchase,desktop,direct,Home,8,7,560.99
2021-01-20,purchase,tablet,google,Beauty,11,9,451.14
2021-01-21,page_view,desktop,google,Apparel,599,130,0
2021-01-21,page_view,desktop,google,Electronics,58,15,0
2021-01-21,page_view,desktop,google,Home,38,10,0
2021-01-21,page_view,desktop,google,Sports,58,16,0
2021-01-21,page_view,desktop,google,Books,243,80,0
2021-01-21,page_view,desktop,google,Beauty,36,9,0
2021-01-21,page_view,desktop,direct,Electronics,76,16,0
2021-01-21,page_view,desktop,direct,Home,13,4,0
2021-01-21,page_view,desktop,direct,Sports,126,27,0
2021-01-21,page_view,desktop,direct,Books,15,5,0
2021-01-21,page_view,desktop,direct,Beauty,29,9,0
2021-01-21,page_view,desktop,direct,Toys,116,31,0
2021-01-21,page_view,desktop,social,Apparel,100,24,0
2021-01-21,page_view,desktop,social,Electronics,13,3,0
2021-01-21,page_view,desktop,social,Home,365,137,0
2021-01-21,page_view,desktop,social,Books,25,9,0
2021-01-21,page_view,desktop,social,Beauty,301,68,0
2021-01-21,page_view,desktop,organic,Apparel,203,68,0
2021-01-21,page_view,desktop,organic,Electronics,162,52,0
2021-01-21,page_view,desktop,organic,Sports,118,27,0
2021-01-21,page_view,desktop,organic,Beauty,58,12,0
2021-01-21,page_view,desktop,organic,Toys,23,6,0
2021-01-21,page_view,desktop,email,Electronics,16,4,0
2021-01-21,page_view,mobile,google,Apparel,60,18,0
2021-01-21,page_view,mobile,google,Electronics,45,16,0
2021-01-21,page_view,mobile,google,Sports,28,6,0
2021-01-21,page_view,mobile,google,Books,58,13,0
2021-01-21,page_view,mobile,google,Beauty,68,16,0
2021-01-21,page_view,mobile,google,Toys,72,23,0
2021-01-21,page_view,mobile,direct,Electronics,147,46,0
2021-01-21,page_view,mobile,direct,Beauty,71,21,0
2021-01-21,page_view,mobile,direct,Toys,10,4,0
2021-01-21,page_view,mobile,social,Apparel,39,14,0
2021-01-21,page_view,mobile,social,Electronics,73,20,0
2021-01-21,page_view,mobile,organic,Apparel,63,13,0
2021-01-21,page_view,mobile,organic,Sports,160,58,0
2021-01-21,page_view,mobile,organic,Books,189,71,0
2021-01-21,page_view,mobile,email,Apparel,8,2,0
2021-01-21,page_view,mobile,email,Beauty,18,7,0
2021-01-21,page_view,tablet,google,Toys,52,21,0
2021-01-21,page_view,tablet,direct,Apparel,20,7,0
2021-01-21,page_view,tablet,direct,Electronics,188,42,0
2021-01-21,page_view,tablet,direct,Books,168,40,0
2021-01-21,view_item,desktop,google,Apparel,49,26,0
2021-01-21,view_item,desktop,google,Home,12,5,0
2021-01-21,view_item,desktop,google,Sports,80,33,0
2021-01-21,view_item,desktop,google,Books,9,4,0
2021-01-21,view_item,desktop,google,Toys,74,26,0
2021-01-21,view_item,desktop,direct,Electronics,41,17,0
2021-01-21,view_item,desktop,direct,Toys,18,8,0
2021-01-21,view_item,desktop,social,Apparel,9,4,0
2021-01-21,view_item,desktop,social,Home,5,2,0
2021-01-21,view_item,desktop,social,Beauty,147,54,0
2021-01-21,view_item,desktop,social,Toys,42,21,0
2021-01-21,view_item,desktop,organic,Sports,9,3,0
2021-01-21,view_item,mobile,google,Apparel,78,41,0
2021-01-21,view_item,mobile,google,Electronics,67,28,0
2021-01-21,view_item,mobile,google,Sports,25,10,0
2021-01-21,view_item,mobile,social,Electronics,98,49,0
2021-01-21,view_item,mobile,social,Sports,17,7,0
2021-01-21,view_item,mobile,organic,Apparel,88,39,0
2021-01-21,view_item,mobile,organic,Electronics,65,32,0
2021-01-21,view_item,mobile,organic,Beauty,65,29,0
2021-01-21,view_item,tablet,google,Home,39,16,0
2021-01-21,view_item,tablet,direct,Electronics,64,29,0
2021-01-21,view_item,tablet,direct,Home,44,17,0
2021-01-21,view_item,tablet,direct,Toys,9,4,0
2021-01-21,add_to_cart,desktop,google,Electronics,16,8,0
2021-01-21,add_to_cart,desktop,google,Home,31,19,0
2021-01-21,add_to_cart,desktop,direct,Apparel,3,2,0
2021-01-21,add_to_cart,desktop,direct,Toys,12,7,0
2021-01-21,add_to_cart,desktop,organic,Apparel,23,11,0
2021-01-21,add_to_cart,desktop,organic,Home,46,25,0
2021-01-21,add_to_cart,mobile,google,Home,32,20,0
2021-01-21,add_to_cart,mobile,google,Beauty,11,6,0
2021-01-21,add_to_cart,mobile,direct,Apparel,90,52,0
2021-01-21,add_to_cart,mobile,direct,Home,5,3,0
2021-01-21,add_to_cart,tablet,direct,Home,64,41,0
2021-01-21,add_to_cart,tablet,direct,Beauty,45,28,0
2021-01-21,begin_checkout,desktop,direct,Books,40,27,0
2021-01-21,begin_checkout,tablet,direct,Beauty,7,5,0
2021-01-21,purchase,tablet,organic,Beauty,8,7,323.97
2021-01-22,page_view,desktop,google,Apparel,56,16,0
2021-01-22,page_view,desktop,google,Electronics,367,124,0
2021-01-22,page_view,desktop,google,Books,337,69,0
2021-01-22,page_view,desktop,google,Toys,75,22,0
2021-01-22,page_view,desktop,direct,Books,60,20,0
2021-01-22,page_view,desktop,direct,Beauty,51,14,0
2021-01-22,page_view,desktop,social,Electronics,34,13,0
2021-01-22,page_view,desktop,social,Home,26,6,0
2021-01-22,page_view,desktop,social,Sports,53,11,0
2021-01-22,page_view,desktop,social,Beauty,29,8,0
2021-01-22,page_view,desktop,organic,Apparel,24,9,0
2021-01-22,page_view,desktop,organic,Electronics,54,21,0
2021-01-22,page_view,desktop,organic,Home,59,16,0
2021-01-22,page_view,desktop,organic,Sports,46,18,0
2021-01-22,page_view,desktop,organic,Books,72,23,0
2021-01-22,page_view,desktop,organic,Toys,43,10,0
2021-01-22,page_view,desktop,email,Beauty,26,6,0
2021-01-22,page_view,mobile,google,Apparel,71,24,0
2021-01-22,page_view,mobile,google,Home,68,14,0
2021-01-22,page_view,mobile,google,Sports,20,8,0
2021-01-22,page_view,mobile,google,Books,86,29,0
2021-01-22,page_view,mobile,google,Toys,1426,463,0
2021-01-22,page_view,mobile,direct,Apparel,61,20,0
2021-01-22,page_view,mobile,direct,Sports,433,107,0
2021-01-22,page_view,mobile,direct,Books,49,11,0
2021-01-22,page_view,mobile,direct,Beauty,45,11,0
2021-01-22,page_view,mobile,social,Toys,7,2,0
2021-01-22,page_view,mobile,organic,Electronics,26,8,0
2021-01-22,page_view,mobile,organic,Home,24,9,0
2021-01-22,page_view,mobile,organic,Sports,64,21,0
2021-01-22,page_view,mobile,organic,Books,70,21,0
2021-01-22,page_view,mobile,organic,Beauty,88,32,0
2021-01-22,page_view,mobile,organic,Toys,130,49,0
2021-01-22,page_view,mobile,email,Sports,251,62,0
2021-01-22,page_view,tablet,google,Electronics,163,60,0
2021-01-22,page_view,tablet,google,Beauty,151,53,0
2021-01-22,page_view,tablet,direct,Apparel,74,19,0
2021-01-22,page_view,tablet,direct,Sports,36,9,0
2021-01-22,page_view,tablet,direct,Beauty,116,29,0
2021-01-22,page_view,tablet,direct,Toys,93,21,0
2021-01-22,page_view,tablet,social,Apparel,9,2,0
2021-01-22,page_view,tablet,social,Home,41,16,0
2021-01-22,page_view,tablet,organic,Beauty,121,39,0
2021-01-22,view_item,desktop,google,Electronics,29,14,0
2021-01-22,view_item,desktop,direct,Beauty,77,33,0
2021-01-22,view_item,desktop,organic,Apparel,5,2,0
2021-01-22,view_item,desktop,email,Electronics,9,5,0
2021-01-22,view_item,desktop,email,Home,13,7,0
2021-01-22,view_item,mobile,direct,Sports,10,4,0
2021-01-22,view_item,mobile,social,Home,4,2,0
2021-01-22,view_item,mobile,social,Books,40,19,0
2021-01-22,view_item,mobile,organic,Electronics,19,10,0
2021-01-22,view_item,mobile,organic,Home,39,15,0
2021-01-22,view_item,mobile,organic,Books,64,32,0
2021-01-22,view_item,mobile,email,Electronics,4,2,0
2021-01-22,view_item,mobile,email,Toys,11,6,0
2021-01-22,view_item,tablet,direct,Apparel,6,3,0
2021-01-22,view_item,tablet,direct,Toys,95,41,0
2021-01-22,view_item,tablet,social,Sports,37,16,0
2021-01-22,view_item,tablet,social,Toys,63,28,0
2021-01-22,add_to_cart,desktop,google,Apparel,9,5,0
2021-01-22,add_to_cart,desktop,google,Books,8,5,0
2021-01-22,add_to_cart,desktop,organic,Books,30,16,0
2021-01-22,add_to_cart,mobile,social,Apparel,8,5,0
2021-01-22,add_to_cart,mobile,social,Beauty,17,9,0
2021-01-22,add_to_cart,mobile,organic,Sports,9,6,0
2021-01-22,add_to_cart,tablet,google,Toys,53,26,0
2021-01-22,begin_checkout,desktop,social,Home,4,3,0
2021-01-22,begin_checkout,desktop,organic,Books,8,6,0
2021-01-22,begin_checkout,desktop,email,Electronics,4,3,0
2021-01-22,begin_checkout,mobile,organic,Books,9,5,0
2021-01-22,purchase,desktop,organic,Beauty,9,7,266.77
2021-01-22,purchase,mobile,direct,Apparel,3,2,243.37
2021-01-23,page_view,desktop,google,Apparel,11,3,0
2021-01-23,page_view,desktop,google,Electronics,77,17,0
2021-01-23,page_view,desktop,google,Sports,53,17,0
2021-01-23,page_view,desktop,google,Books,138,48,0
2021-01-23,page_view,desktop,google,Beauty,98,38,0
2021-01-23,page_view,desktop,direct,Apparel,187,39,0
2021-01-23,page_view,desktop,direct,Books,260,71,0
2021-01-23,page_view,desktop,direct,Beauty,143,38,0
2021-01-23,page_view,desktop,direct,Toys,36,14,0
2021-01-23,page_view,desktop,social,Electronics,64,25,0
2021-01-23,page_view,desktop,social,Sports,139,42,0
2021-01-23,page_view,desktop,social,Books,61,21,0
2021-01-23,page_view,desktop,organic,Home,22,8,0
2021-01-23,page_view,desktop,organic,Sports,32,8,0
2021-01-23,page_view,desktop,organic,Books,19,7,0
2021-01-23,page_view,desktop,organic,Toys,116,32,0
2021-01-23,page_view,desktop,email,Electronics,272,89,0
2021-01-23,page_view,mobile,google,Apparel,87,26,0
2021-01-23,page_view,mobile,google,Home,29,8,0
2021-01-23,page_view,mobile,google,Sports,58,13,0
2021-01-23,page_view,mobile,google,Toys,804,243,0
2021-01-23,page_view,mobile,direct,Apparel,89,24,0
2021-01-23,page_view,mobile,direct,Electronics,146,39,0
2021-01-23,page_view,mobile,direct,Home,60,23,0
2021-01-23,page_view,mobile,direct,Books,20,5,0
2021-01-23,page_view,mobile,direct,Beauty,150,39,0
2021-01-23,page_view,mobile,direct,Toys,181,47,0
2021-01-23,page_view,mobile,social,Home,17,5,0
2021-01-23,page_view,mobile,social,Books,529,130,0
2021-01-23,page_view,mobile,organic,Home,33,7,0
2021-01-23,page_view,mobile,organic,Beauty,54,14,0
2021-01-23,page_view,mobile,organic,Toys,13,3,0
2021-01-23,page_view,mobile,email,Home,52,20,0
2021-01-23,page_view,mobile,email,Toys,18,6,0
2021-01-23,page_view,tablet,google,Books,42,9,0
2021-01-23,page_view,tablet,direct,Apparel,10,4,0
2021-01-23,page_view,tablet,direct,Books,50,11,0
2021-01-23,page_view,tablet,social,Home,72,17,0
2021-01-23,page_view,tablet,organic,Home,17,5,0
2021-01-23,page_view,tablet,organic,Sports,69,24,0
2021-01-23,view_item,desktop,google,Books,104,41,0
2021-01-23,view_item,desktop,google,Beauty,42,18,0
2021-01-23,view_item,desktop,direct,Sports,46,24,0
2021-01-23,view_item,desktop,direct,Beauty,11,4,0
2021-01-23,view_item,desktop,social,Books,60,31,0
2021-01-23,view_item,desktop,social,Beauty,9,4,0
2021-01-23,view_item,desktop,social,Toys,9,3,0
2021-01-23,view_item,desktop,organic,Home,32,14,0
2021-01-23,view_item,desktop,organic,Sports,73,37,0
2021-01-23,view_item,mobile,google,Apparel,86,37,0
2021-01-23,view_item,mobile,direct,Electronics,34,15,0
2021-01-23,view_item,mobile,direct,Home,54,21,0
2021-01-23,view_item,mobile,social,Home,74,38,0
2021-01-23,view_item,mobile,organic,Sports,7,4,0
2021-01-23,view_item,mobile,organic,Toys,34,15,0
2021-01-23,view_item,tablet,direct,Sports,45,17,0
2021-01-23,view_item,tablet,direct,Books,40,21,0
2021-01-23,view_item,tablet,organic,Beauty,252,103,0
2021-01-23,add_to_cart,desktop,google,Sports,11,6,0
2021-01-23,add_to_cart,desktop,google,Beauty,48,30,0
2021-01-23,add_to_cart,desktop,direct,Books,20,12,0
2021-01-23,add_to_cart,desktop,social,Home,27,13,0
2021-01-23,add_to_cart,desktop,social,Books,24,12,0
2021-01-23,add_to_cart,desktop,organic,Beauty,9,5,0
2021-01-23,add_to_cart,mobile,google,Electronics,50,23,0
2021-01-23,add_to_cart,mobile,google,Beauty,3,2,0
2021-01-23,add_to_cart,mobile,google,Toys,75,39,0
2021-01-23,add_to_cart,mobile,direct,Electronics,12,7,0
2021-01-23,add_to_cart,mobile,social,Sports,11,7,0
2021-01-23,add_to_cart,mobile,email,Sports,26,12,0
2021-01-23,add_to_cart,mobile,email,Beauty,4,3,0
2021-01-23,add_to_cart,tablet,organic,Sports,51,24,0
2021-01-23,add_to_cart,tablet,email,Beauty,15,8,0
2021-01-23,begin_checkout,desktop,direct,Home,4,3,0
2021-01-23,begin_checkout,mobile,google,Home,8,6,0
2021-01-23,begin_checkout,mobile,direct,Apparel,25,15,0
2021-01-23,begin_checkout,tablet,social,Sports,3,2,0
2021-01-23,purchase,desktop,direct,Toys,4,3,155.66
2021-01-23,purchase,mobile,direct,Books,8,7,209.73
2021-01-24,page_view,desktop,google,Electronics,63,19,0
2021-01-24,page_view,desktop,google,Home,33,10,0
2021-01-24,page_view,desktop,google,Sports,67,16,0
2021-01-24,page_view,desktop,google,Books,73,28,0
2021-01-24,page_view,desktop,google,Beauty,14,3,0
2021-01-24,page_view,desktop,google,Toys,28,10,0
2021-01-24,page_view,desktop,direct,Electronics,550,112,0
2021-01-24,page_view,desktop,direct,Home,29,6,0
2021-01-24,page_view,desktop,social,Apparel,84,28,0
2021-01-24,page_view,desktop,social,Home,539,116,0
2021-01-24,page_view,desktop,social,Books,107,41,0
2021-01-24,page_view,desktop,social,Beauty,74,22,0
2021-01-24,page_view,desktop,social,Toys,8,3,0
2021-01-24,page_view,desktop,organic,Electronics,20,7,0
2021-01-24,page_view,desktop,organic,Home,104,25,0
2021-01-24,page_view,desktop,organic,Sports,148,55,0
2021-01-24,page_view,desktop,organic,Books,238,64,0
2021-01-24,page_view,desktop,organic,Toys,74,22,0
2021-01-24,page_view,mobile,google,Electronics,29,9,0
2021-01-24,page_view,mobile,google,Books,79,31,0
2021-01-24,page_view,mobile,google,Beauty,193,43,0
2021-01-24,page_view,mobile,google,Toys,26,5,0
2021-01-24,page_view,mobile,direct,Toys,17,6,0
2021-01-24,page_view,mobile,social,Apparel,47,10,0
2021-01-24,page_view,mobile,organic,Electronics,35,12,0
2021-01-24,page_view,mobile,organic,Home,173,64,0
2021-01-24,page_view,mobile,organic,Sports,55,19,0
2021-01-24,page_view,mobile,email,Home,33,8,0
2021-01-24,page_view,mobile,email,Sports,38,12,0
2021-01-24,page_view,mobile,email,Toys,34,12,0
2021-01-24,page_view,tablet,google,Books,199,75,0
2021-01-24,page_view,tablet,google,Beauty,160,51,0
2021-01-24,page_view,tablet,google,Toys,205,77,0
2021-01-24,page_view,tablet,direct,Sports,41,12,0
2021-01-24,page_view,tablet,social,Apparel,28,6,0
2021-01-24,page_view,tablet,social,Home,11,3,0
2021-01-24,page_view,tablet,organic,Apparel,51,16,0
2021-01-24,page_view,tablet,organic,Books,71,19,0
2021-01-24,page_view,tablet,email,Beauty,31,11,0
2021-01-24,view_item,desktop,google,Electronics,280,108,0
2021-01-24,view_item,desktop,google,Home,230,106,0
2021-01-24,view_item,desktop,google,Toys,10,4,0
2021-01-24,view_item,desktop,direct,Electronics,29,11,0
2021-01-24,view_item,desktop,direct,Home,21,10,0
2021-01-24,view_item,desktop,direct,Books,197,94,0
2021-01-24,view_item,desktop,social,Sports,36,14,0
2021-01-24,view_item,desktop,organic,Apparel,23,12,0
2021-01-24,view_item,desktop,organic,Home,13,5,0
2021-01-24,view_item,mobile,google,Apparel,24,10,0
2021-01-24,view_item,mobile,google,Electronics,35,16,0
2021-01-24,view_item,mobile,google,Books,17,6,0
2021-01-24,view_item,mobile,direct,Apparel,42,15,0
2021-01-24,view_item,mobile,direct,Home,5,2,0
2021-01-24,view_item,mobile,direct,Sports,73,27,0
2021-01-24,view_item,mobile,organic,Sports,11,6,0
2021-01-24,view_item,mobile,organic,Beauty,29,11,0
2021-01-24,view_item,mobile,email,Apparel,24,10,0
2021-01-24,view_item,mobile,email,Beauty,9,5,0
2021-01-24,view_item,tablet,google,Apparel,12,5,0
2021-01-24,view_item,tablet,google,Books,13,7,0
2021-01-24,view_item,tablet,social,Books,147,54,0
2021-01-24,view_item,tablet,social,Beauty,16,7,0
2021-01-24,view_item,tablet,social,Toys,10,4,0
2021-01-24,view_item,tablet,organic,Sports,27,13,0
2021-01-24,add_to_cart,desktop,organic,Home,36,20,0
2021-01-24,add_to_cart,desktop,organic,Sports,59,31,0
2021-01-24,add_to_cart,desktop,organic,Beauty,5,3,0
2021-01-24,add_to_cart,desktop,email,Home,13,6,0
2021-01-24,add_to_cart,mobile,google,Beauty,26,16,0
2021-01-24,add_to_cart,mobile,organic,Home,9,6,0
2021-01-24,add_to_cart,tablet,google,Sports,10,6,0
2021-01-24,add_to_cart,tablet,organic,Electronics,11,7,0
2021-01-24,begin_checkout,desktop,google,Books,4,3,0
2021-01-24,begin_checkout,desktop,organic,Electronics,6,4,0
2021-01-24,begin_checkout,desktop,organic,Books,26,16,0
2021-01-24,begin_checkout,mobile,organic,Electronics,2,1,0
2021-01-24,begin_checkout,tablet,direct,Home,10,7,0
2021-01-24,purchase,desktop,direct,Sports,3,3,196.3
2021-01-24,purchase,desktop,social,Toys,9,8,252.29
2021-01-24,purchase,mobile,google,Books,15,13,483.35
2021-01-24,purchase,mobile,direct,Sports,4,3,177.43
2021-01-24,purchase,tablet,google,Home,11,8,799.82
2021-01-24,purchase,tablet,organic,Beauty,4,3,140.23
2021-01-25,page_view,desktop,google,Apparel,33,13,0
2021-01-25,page_view,desktop,google,Home,83,33,0
2021-01-25,page_view,desktop,google,Sports,59,21,0
2021-01-25,page_view,desktop,google,Books,92,28,0
2021-01-25,page_view,desktop,google,Beauty,25,5,0
2021-01-25,page_view,desktop,google,Toys,32,9,0
2021-01-25,page_view,desktop,direct,Home,24,8,0
2021-01-25,page_view,desktop,direct,Beauty,136,34,0
2021-01-25,page_view,desktop,direct,Toys,37,10,0
2021-01-25,page_view,desktop,social,Apparel,64,23,0
2021-01-25,page_view,desktop,social,Electronics,42,9,0
2021-01-25,page_view,desktop,social,Home,84,31,0
2021-01-25,page_view,desktop,social,Sports,2,1,0
2021-01-25,page_view,desktop,social,Beauty,145,42,0
2021-01-25,page_view,desktop,organic,Apparel,31,7,0
2021-01-25,page_view,desktop,organic,Home,7,2,0
2021-01-25,page_view,desktop,organic,Sports,49,14,0
2021-01-25,page_view,desktop,email,Beauty,3,1,0
2021-01-25,page_view,mobile,google,Apparel,157,50,0
2021-01-25,page_view,mobile,google,Electronics,86,21,0
2021-01-25,page_view,mobile,google,Sports,247,71,0
2021-01-25,page_view,mobile,google,Books,72,20,0
2021-01-25,page_view,mobile,google,Toys,89,32,0
2021-01-25,page_view,mobile,direct,Electronics,26,10,0
2021-01-25,page_view,mobile,direct,Sports,20,5,0
2021-01-25,page_view,mobile,direct,Books,67,17,0
2021-01-25,page_view,mobile,social,Apparel,37,11,0
2021-01-25,page_view,mobile,social,Home,32,8,0
2021-01-25,page_view,mobile,social,Sports,13,4,0
2021-01-25,page_view,mobile,social,Beauty,9,3,0
2021-01-25,page_view,mobile,organic,Apparel,39,14,0
2021-01-25,page_view,tablet,google,Apparel,95,36,0
2021-01-25,page_view,tablet,google,Electronics,121,47,0
2021-01-25,page_view,tablet,google,Home,413,151,0
2021-01-25,page_view,tablet,google,Books,408,99,0
2021-01-25,page_view,tablet,direct,Sports,138,32,0
2021-01-25,page_view,tablet,social,Electronics,21,7,0
2021-01-25,page_view,tablet,organic,Beauty,18,7,0
2021-01-25,view_item,desktop,google,Electronics,239,92,0
2021-01-25,view_item,desktop,google,Home,62,32,0
2021-01-25,view_item,desktop,google,Sports,23,9,0
2021-01-25,view_item,desktop,google,Books,12,5,0
2021-01-25,view_item,desktop,google,Beauty,121,60,0
2021-01-25,view_item,desktop,google,Toys,4,2,0
2021-01-25,view_item,desktop,direct,Sports,169,78,0
2021-01-25,view_item,desktop,social,Electronics,43,18,0
2021-01-25,view_item,desktop,organic,Apparel,50,20,0
2021-01-25,view_item,desktop,organic,Electronics,47,17,0
2021-01-25,view_item,desktop,organic,Toys,12,4,0
2021-01-25,view_item,mobile,google,Home,14,6,0
2021-01-25,view_item,mobile,google,Books,246,106,0
2021-01-25,view_item,mobile,google,Beauty,25,13,0
2021-01-25,view_item,mobile,direct,Apparel,27,11,0
2021-01-25,view_item,mobile,direct,Electronics,55,21,0
2021-01-25,view_item,mobile,direct,Home,86,40,0
2021-01-25,view_item,mobile,direct,Sports,58,21,0
2021-01-25,view_item,mobile,direct,Beauty,47,20,0
2021-01-25,view_item,mobile,direct,Toys,26,13,0
2021-01-25,view_item,mobile,social,Toys,74,35,0
2021-01-25,view_item,mobile,organic,Apparel,3,1,0
2021-01-25,view_item,mobile,organic,Electronics,74,39,0
2021-01-25,view_item,mobile,organic,Home,28,12,0
2021-01-25,view_item,mobile,organic,Books,5,2,0
2021-01-25,view_item,tablet,google,Apparel,49,21,0
