airport_code,airport_name,city,country,latitude,longitude,altitude
QEF,"Frankfurt-Egelsbach Airport","Egelsbach","Germany",49.959999,8.645833,384
HHN,"Frankfurt-Hahn Airport","Hahn","Germany",49.9487,7.26389,1649
MHG,"Mannheim-City Airport","Mannheim","Germany",49.473057,8.514167,308
EIB,"Eisenach-Kindel Airport","Eisenach","Germany",50.991604,10.47973,1112
SGE,"Siegerland Airport","Siegerland","Germany",50.707698822021484,8.082969665527344,1966
XFW,"Hamburg-Finkenwerder Airport","Hamburg","Germany",53.5352783203125,9.835556030273438,23
KEL,"Kiel-Holtenau Airport","Kiel","Germany",54.37944412231445,10.145277976989746,102
LBC,"Lübeck Blankensee Airport","Luebeck","Germany",53.8054008484,10.7192001343,53
ESS,"Essen Mulheim Airport","Essen","Germany",51.40230178833008,6.9373297691345215,424
BFE,"Bielefeld Airport","Bielefeld","Germany",51.964722,8.544444,454
MGL,"Mönchengladbach Airport","Moenchengladbach","Germany",51.230278,6.504444,125
PAD,"Paderborn Lippstadt Airport","Paderborn","Germany",51.614101409899995,8.616319656369999,699
DTM,"Dortmund Airport","Dortmund","Germany",51.51829910279999,7.61223983765,425
AGB,"Augsburg Airport","Augsburg","Germany",48.425278,10.931667,1516
OBF,"Oberpfaffenhofen Airport","Oberpfaffenhofen","Germany",48.081402,11.2831,1947
RBM,"Straubing Airport","Straubing","Germany",48.90083312988281,12.516667366027832,1047
FDH,"Friedrichshafen Airport","Friedrichshafen","Germany",47.671298980699994,9.51148986816,1367
SZW,"Schwerin Parchim Airport","Parchim","Germany",53.426998,11.7834,166
BYU,"Bayreuth Airport","Bayreuth","Germany",49.985001,11.64,1601
URD,"Burg Feuerstein Airport","Burg Feuerstein","Germany",49.794166564941,11.133610725403,1673
HOQ,"Hof-Plauen Airport","Hof","Germany",50.288612365722656,11.856389045715332,1959
ZQW,"Zweibrücken Airport","Zweibruecken","Germany",49.2094,7.40056,1132
ZQL,"Donaueschingen-Villingen Airport","Donaueschingen","Germany",47.97333145139999,8.52222156525,2231
BWE,"Braunschweig-Wolfsburg Airport","Braunschweig","Germany",52.319199,10.5561,295
KSF,"Kassel-Calden Airport","Kassel","Germany",51.417273,9.384967,820
BRV,"Bremerhaven Airport","Bremerhaven","Germany",53.506943,8.572778,10
EME,"Emden Airport","Emden","Germany",53.391109,7.2275,3
WVN,"Wilhelmshaven-Mariensiel Airport","Wilhelmshaven","Germany",53.502220153808594,8.05222225189209,16
BMK,"Borkum Airport","Borkum","Germany",53.59639,6.709167,3
NRD,"Norderney Airport","Norderney","Germany",53.70694351196289,7.230000019073486,7
FLF,"Flensburg-Schäferhaus Airport","Flensburg","Germany",54.77333450317383,9.378889083862305,131
GWT,"Westerland Sylt Airport","Westerland","Germany",54.9132003784,8.34047031403,51
KDL,"Kärdla Airport","Kardla","Estonia",58.99079895019531,22.830699920654297,18
URE,"Kuressaare Airport","Kuressaare","Estonia",58.22990036010742,22.50950050354004,14
EPU,"Pärnu Airport","Parnu","Estonia",58.41899871826172,24.47279930114746,47
TLL,"Lennart Meri Tallinn Airport","Tallinn-ulemiste International","Estonia",59.41329956049999,24.832799911499997,131
TAY,"Tartu Airport","Tartu","Estonia",58.3074989319,26.690399169900004,219
ENF,"Enontekio Airport","Enontekio","Finland",68.362602233887,23.424299240112,1005
KEV,"Halli Airport","Halli","Finland",61.856039,24.786686,479
HEM,"Helsinki Malmi Airport","Helsinki","Finland",60.254600524902344,25.042800903320312,57
HEL,"Helsinki Vantaa Airport","Helsinki","Finland",60.317199707031,24.963300704956,179
HYV,"Hyvinkää Airfield","Hyvinkaa","Finland",60.6543998718,24.8810997009,430
KTQ,"Kitee Airport","Kitee","Finland",62.1661,30.073601,364
IVL,"Ivalo Airport","Ivalo","Finland",68.607299804688,27.405300140381,481
JOE,"Joensuu Airport","Joensuu","Finland",62.662899017334,29.607500076294,398
JYV,"Jyvaskyla Airport","Jyvaskyla","Finland",62.399501800537,25.678300857544,459
KAU,"Kauhava Airport","Kauhava","Finland",63.127102,23.051399,151
KEM,"Kemi-Tornio Airport","Kemi","Finland",65.778701782227,24.582099914551,61
KAJ,"Kajaani Airport","Kajaani","Finland",64.285499572754,27.692399978638,483
KHJ,"Kauhajoki Airport","Kauhajoki","Finland",62.4625015259,22.3931007385,407
KOK,"Kokkola-Pietarsaari Airport","Kruunupyy","Finland",63.721199035645,23.143100738525,84
KAO,"Kuusamo Airport","Kuusamo","Finland",65.987602233887,29.239400863647,866
KTT,"Kittilä Airport","Kittila","Finland",67.700996398926,24.846799850464,644
KUO,"Kuopio Airport","Kuopio","Finland",63.007099151611,27.797800064087,323
QLF,"Lahti Vesivehmaa Airport","Vesivehmaa","Finland",61.144199,25.693501,502
LPP,"Lappeenranta Airport","Lappeenranta","Finland",61.044601,28.144743,349
MHQ,"Mariehamn Airport","Mariehamn","Finland",60.122200012207,19.898199081421,17
MIK,"Mikkeli Airport","Mikkeli","Finland",61.6866,27.201799,329
OUL,"Oulu Airport","Oulu","Finland",64.930099487305,25.354600906372,47
POR,"Pori Airport","Pori","Finland",61.461700439453,21.799999237061,44
RVN,"Rovaniemi Airport","Rovaniemi","Finland",66.564796447754,25.830400466919,642
SVL,"Savonlinna Airport","Savonlinna","Finland",61.943099975586,28.945100784302,311
SOT,"Sodankyla Airport","Sodankyla","Finland",67.3949966431,26.6191005707,602
TMP,"Tampere-Pirkkala Airport","Tampere","Finland",61.414100646973,23.604400634766,390
TKU,"Turku Airport","Turku","Finland",60.514099121094,22.262800216675,161
UTI,"Utti Air Base","Utti","Finland",60.89640045166,26.938400268555,339
VAA,"Vaasa Airport","Vaasa","Finland",63.050701141357,21.762199401855,19
VRK,"Varkaus Airport","Varkaus","Finland",62.171100616455,27.868600845337,286
YLI,"Ylivieska Airfield","Ylivieska-raudaskyla","Finland",64.0547222,24.7252778,252
BFS,"Belfast International Airport","Belfast","United Kingdom",54.6575012207,-6.2158298492399995,268
ENK,"St Angelo Airport","Enniskillen","United Kingdom",54.39889907836914,-7.651669979095459,155
BHD,"George Best Belfast City Airport","Belfast","United Kingdom",54.618099212646484,-5.872499942779541,15
LDY,"City of Derry Airport","Londonderry","United Kingdom",55.04280090332031,-7.161109924316406,22
BHX,"Birmingham International Airport","Birmingham","United Kingdom",52.453899383499994,-1.74802994728,327
CVT,"Coventry Airport","Coventry","United Kingdom",52.3697013855,-1.4797199964499999,267
GLO,"Gloucestershire Airport","Golouchestershire","United Kingdom",51.89419937133789,-2.167220115661621,101
GBA,"Cotswold Airport","Pailton","United Kingdom",51.668095,-2.05694,433
MAN,"Manchester Airport","Manchester","United Kingdom",53.35369873046875,-2.2749500274658203,257
NQY,"Newquay Cornwall Airport","Newquai","United Kingdom",50.44060134887695,-4.995409965515137,390
LYE,"RAF Lyneham","Lyneham","United Kingdom",51.5051,-1.99343,513
YEO,"RNAS Yeovilton","Yeovilton","United Kingdom",51.0093994140625,-2.638819932937622,75
HAW,"Haverfordwest Airport","Haverfordwest","United Kingdom",51.833099365234375,-4.9611101150512695,159
CWL,"Cardiff International Airport","Cardiff","United Kingdom",51.39670181274414,-3.343329906463623,220
SWS,"Swansea Airport","Swansea","United Kingdom",51.60530090332031,-4.0678300857543945,299
BRS,"Bristol Airport","Bristol","United Kingdom",51.382702,-2.71909,622
LPL,"Liverpool John Lennon Airport","Liverpool","United Kingdom",53.33359909057617,-2.849720001220703,80
LTN,"London Luton Airport","London","United Kingdom",51.874698638916016,-0.36833301186561584,526
PLH,"Plymouth City Airport","Plymouth","United Kingdom",50.422798,-4.10583,476
BOH,"Bournemouth Airport","Bournemouth","United Kingdom",50.779998779296875,-1.8424999713897705,38
SOU,"Southampton Airport","Southampton","United Kingdom",50.95029830932617,-1.3567999601364136,44
QLA,"Lasham Airport","Lasham","United Kingdom",51.187198638916016,-1.0334999561309814,618
ACI,"Alderney Airport","Alderney","Guernsey",49.706104,-2.21472,290
GCI,"Guernsey Airport","Guernsey","Guernsey",49.435001373291016,-2.6019699573516846,336
JER,"Jersey Airport","Jersey","Jersey",49.20790100097656,-2.195509910583496,277
ESH,"Shoreham Airport","Shoreham By Sea","United Kingdom",50.835602,-0.297222,7
BQH,"London Biggin Hill Airport","Biggin Hill","United Kingdom",51.33079910279999,0.0324999988079,598
LGW,"London Gatwick Airport","London","United Kingdom",51.148102,-0.190278,202
LCY,"London City Airport","London","United Kingdom",51.505299,0.055278,19
FAB,"Farnborough Airport","Farnborough","United Kingdom",51.2757987976,-0.776332974434,238
BBS,"Blackbushe Airport","Blackbushe","United Kingdom",51.32389831542969,-0.8475000262260437,325
LHR,"London Heathrow Airport","London","United Kingdom",51.4706,-0.461941,83
SEN,"Southend Airport","Southend","United Kingdom",51.5713996887207,0.6955559849739075,49
LYX,"Lydd Airport","Lydd","United Kingdom",50.95610046386719,0.9391670227050781,13
MSE,"Kent International Airport","Manston","United Kingdom",51.342201,1.34611,178
CAX,"Carlisle Airport","Carlisle","United Kingdom",54.9375,-2.8091700077056885,190
BLK,"Blackpool International Airport","Blackpool","United Kingdom",53.77170181274414,-3.0286099910736084,34
HUY,"Humberside Airport","Humberside","United Kingdom",53.57440185546875,-0.350832998752594,121
BWF,"Barrow Walney Island Airport","Barrow Island","United Kingdom",54.1286111,-3.2675,173
LBA,"Leeds Bradford Airport","Leeds","United Kingdom",53.86589813232422,-1.6605700254440308,681
WRT,"Warton Airport","Warton","United Kingdom",53.745098,-2.88306,55
CEG,"Hawarden Airport","Hawarden","United Kingdom",53.1781005859375,-2.9777801036834717,45
IOM,"Isle of Man Airport","Isle Of Man","Isle of Man",54.08330154418945,-4.623889923095703,52
NCL,"Newcastle Airport","Newcastle","United Kingdom",55.037498474121094,-1.6916699409484863,266
MME,"Durham Tees Valley Airport","Teesside","United Kingdom",54.50920104980469,-1.4294099807739258,120
EMA,"East Midlands Airport","East Midlands","United Kingdom",52.8311004639,-1.32806003094,306
KOI,"Kirkwall Airport","Kirkwall","United Kingdom",58.957801818847656,-2.9049999713897705,50
LSI,"Sumburgh Airport","Sumburgh","United Kingdom",59.87889862060547,-1.2955600023269653,20
WIC,"Wick Airport","Wick","United Kingdom",58.458900451660156,-3.09306001663208,126
ABZ,"Aberdeen Dyce Airport","Aberdeen","United Kingdom",57.201900482177734,-2.197779893875122,215
INV,"Inverness Airport","Inverness","United Kingdom",57.54249954223633,-4.047500133514404,31
GLA,"Glasgow International Airport","Glasgow","United Kingdom",55.8718986511,-4.43306016922,26
EDI,"Edinburgh Airport","Edinburgh","United Kingdom",55.95000076293945,-3.372499942779541,135
ILY,"Islay Airport","Islay","United Kingdom",55.68190002441406,-6.256669998168945,56
PIK,"Glasgow Prestwick Airport","Prestwick","United Kingdom",55.5093994140625,-4.586669921875,65
BEB,"Benbecula Airport","Benbecula","United Kingdom",57.48109817504883,-7.3627800941467285,19
SCS,"Scatsta Airport","Scatsta","United Kingdom",60.43280029296875,-1.2961100339889526,81
DND,"Dundee Airport","Dundee","United Kingdom",56.45249938964844,-3.025830030441284,17
SYY,"Stornoway Airport","Stornoway","United Kingdom",58.215599060058594,-6.331110000610352,26
TRE,"Tiree Airport","Tiree","United Kingdom",56.49919891357422,-6.869170188903809,38
ADX,"RAF Leuchars","Leuchars","United Kingdom",56.37289810180664,-2.8684399127960205,38
LMO,"RAF Lossiemouth","Lossiemouth","United Kingdom",57.7052001953125,-3.339169979095459,42
CBG,"Cambridge Airport","Cambridge","United Kingdom",52.205002,0.175,47
NWI,"Norwich International Airport","Norwich","United Kingdom",52.6758003235,1.28278005123,117
STN,"London Stansted Airport","London","United Kingdom",51.8849983215,0.234999999404,348
EXT,"Exeter International Airport","Exeter","United Kingdom",50.73440170288086,-3.4138898849487305,102
FZO,"Bristol Filton Airport","Bristol","United Kingdom",51.5194015503,-2.59083008766,226
OXF,"Oxford (Kidlington) Airport","Oxford","United Kingdom",51.8368988037,-1.32000005245,270
BEX,"RAF Benson","Benson","United Kingdom",51.616401672399995,-1.09582996368,226
LKZ,"RAF Lakenheath","Lakenheath","United Kingdom",52.409301757799994,0.56099998951,32
MHZ,"RAF Mildenhall","Mildenhall","United Kingdom",52.361900329589844,0.48640599846839905,33
QUY,"RAF Wyton","Wyton","United Kingdom",52.3572006226,-0.107832998037,135
FFD,"RAF Fairford","Fairford","United Kingdom",51.6822013855,-1.7900300025900002,286
BZZ,"RAF Brize Norton","Brize Norton","United Kingdom",51.75,-1.58362,288
ODH,"RAF Odiham","Odiham","United Kingdom",51.2341003418,-0.94282501936,405
NHT,"RAF Northolt","Northolt","United Kingdom",51.553001403799996,-0.418166995049,124
QCY,"RAF Coningsby","Coningsby","United Kingdom",53.0929985046,-0.166014000773,25
BEQ,"RAF Honington","Honington","United Kingdom",52.34260177612305,0.7729390263557434,174
SQZ,"RAF Scampton","Scampton","United Kingdom",53.307800293,-0.550832986832,202
HRT,"RAF Linton-On-Ouse","Linton-on-ouse","United Kingdom",54.0489006042,-1.2527500391,53
WTN,"RAF Waddington","Waddington","United Kingdom",53.1661987305,-0.523810982704,231
KNF,"RAF Marham","Marham","United Kingdom",52.648395,0.550692,75
MPN,"Mount Pleasant Airport","Mount Pleasant","Falkland Islands",-51.82279968261719,-58.447200775146484,244
AMS,"Amsterdam Airport Schiphol","Amsterdam","Netherlands",52.308601,4.76389,-11
MST,"Maastricht Aachen Airport","Maastricht","Netherlands",50.911701,5.77014,375
EIN,"Eindhoven Airport","Eindhoven","Netherlands",51.4500999451,5.37452983856,74
GRQ,"Eelde Airport","Groningen","Netherlands",53.1197013855,6.57944011688,17
GLZ,"Gilze Rijen Air Base","Gilze-rijen","Netherlands",51.56740188598633,4.931829929351807,49
DHR,"De Kooy Airport","De Kooy","Netherlands",52.92340087890625,4.780620098114014,3
LEY,"Lelystad Airport","Lelystad","Netherlands",52.4603,5.52722,-13
LWR,"Leeuwarden Air Base","Leeuwarden","Netherlands",53.228599548339844,5.760560035705566,3
RTM,"Rotterdam The Hague Airport","Rotterdam","Netherlands",51.956902,4.43722,-15
UTC,"Soesterberg Air Base","Soesterberg","Netherlands",52.1273002625,5.27618980408,66
ENS,"Twente Airport","Enschede","Netherlands",52.275833,6.889167,114
LID,"Valkenburg Naval Air Base","Valkenburg","Netherlands",52.166099548300004,4.41794013977,1
WOE,"Woensdrecht Air Base","Woensdrecht","Netherlands",51.4491,4.34203,63
ORK,"Cork Airport","Cork","Ireland",51.84130096435547,-8.491109848022461,502
GWY,"Galway Airport","Galway","Ireland",53.300201416015625,-8.941590309143066,81
DUB,"Dublin Airport","Dublin","Ireland",53.421299,-6.27007,242
NOC,"Ireland West Knock Airport","Connaught","Ireland",53.910301208496094,-8.818490028381348,665
KIR,"Kerry Airport","Kerry","Ireland",52.18090057373047,-9.52377986907959,112
SNN,"Shannon Airport","Shannon","Ireland",52.702,-8.92482,46
SXL,"Sligo Airport","Sligo","Ireland",54.280200958252,-8.5992097854614,11
WAT,"Waterford Airport","Waterford","Ireland",52.187198638916016,-7.0869598388671875,119
AAR,"Aarhus Airport","Aarhus","Denmark",56.2999992371,10.619000434899998,82
BLL,"Billund Airport","Billund","Denmark",55.7402992249,9.15178012848,247
CPH,"Copenhagen Kastrup Airport","Copenhagen","Denmark",55.617900848389,12.656000137329,17
EBJ,"Esbjerg Airport","Esbjerg","Denmark",55.525902,8.5534,97
KRP,"Karup Airport","Karup","Denmark",56.29750061035156,9.124629974365234,170
BYR,"Læsø Airport","Laeso","Denmark",57.277198791503906,11.000100135803223,25
MRW,"Lolland Falster Maribo Airport","Maribo","Denmark",54.699299,11.4401,16
ODE,"Odense Airport","Odense","Denmark",55.47669982910156,10.330900192260742,56
RKE,"Copenhagen Roskilde Airport","Copenhagen","Denmark",55.585601806640625,12.131400108337402,146
RNN,"Bornholm Airport","Ronne","Denmark",55.06330108642578,14.759599685668945,52
SGD,"Sønderborg Airport","Soenderborg","Denmark",54.96440124511719,9.791729927062988,24
SKS,"Skrydstrup Air Base","Skrydstrup","Denmark",55.221048,9.26702,141
SQW,"Skive Airport","Skive","Denmark",56.550201416015625,9.172980308532715,74
TED,"Thisted Airport","Thisted","Denmark",57.06880187988281,8.705220222473145,23
FAE,"Vagar Airport","Vagar","Faroe Islands",62.0635986328125,-7.277219772338867,280
STA,"Stauning Airport","Stauning","Denmark",55.9901008605957,8.353910446166992,17
AAL,"Aalborg Airport","Aalborg","Denmark",57.0927589138,9.84924316406,10
LUX,"Luxembourg-Findel International Airport","Luxemburg","Luxembourg",49.6233333,6.2044444,1234
AES,"Ålesund Airport","Alesund","Norway",62.5625,6.119699954986572,69
ANX,"Andøya Airport","Andoya","Norway",69.292503356934,16.144199371338,43
ALF,"Alta Airport","Alta","Norway",69.976097106934,23.371700286865,9
BNN,"Brønnøysund Airport","Bronnoysund","Norway",65.461097717285,12.217499732971,25
BOO,"Bodø Airport","Bodo","Norway",67.26920318603516,14.365300178527832,42
BGO,"Bergen Airport Flesland","Bergen","Norway",60.29339981,5.218140125,170
BJF,"Båtsfjord Airport","Batsfjord","Norway",70.60050201416,29.691400527954,490
KRS,"Kristiansand Airport","Kristiansand","Norway",58.204201,8.08537,57
DLD,"Geilo Airport Dagali","Geilo","Norway",60.417301177978516,8.518349647521973,2618
BDU,"Bardufoss Airport","Bardufoss","Norway",69.055801391602,18.540399551392,252
VDB,"Leirin Airport","Fagernes","Norway",61.015598297119,9.2880601882935,2697
FRO,"Florø Airport","Floro","Norway",61.583599090576,5.0247201919556,37
OSL,"Oslo Lufthavn","Oslo","Norway",60.121,11.0502,681
HAU,"Haugesund Airport","Haugesund","Norway",59.34529876709,5.2083601951599,86
HAA,"Hasvik Airport","Hasvik","Norway",70.486701965332,22.139699935913,21
KSU,"Kristiansund Airport (Kvernberget)","Kristiansund","Norway",63.111801147461,7.824520111084,204
KKN,"Kirkenes Airport (Høybuktmoen)","Kirkenes","Norway",69.725799560547,29.891300201416,283
FAN,"Lista Airport","Farsund","Norway",58.0994987487793,6.626049995422363,29
MOL,"Molde Airport","Molde","Norway",62.744701385498,7.2624998092651,10
MJF,"Mosjøen Airport (Kjærstad)","Mosjoen","Norway",65.783996582031,13.214900016785,237
LKL,"Banak Airport","Lakselv","Norway",70.068801879883,24.973499298096,25
NTB,"Notodden Airport","Notodden","Norway",59.565701,9.21222,63
OLA,"Ørland Airport","Orland","Norway",63.69889831542969,9.604000091552734,28
RRS,"Røros Airport","Roros","Norway",62.578399658203,11.342300415039,2054
